player_id,gameweek,total_points,minutes,goals_scored,assists,clean_sheets,saves,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,bonus,bps,influence,creativity,threat,ict_index,value,was_home,opponent_team,season,bps_last_gameweek,missing_bps_last_gameweek,id,first_name,second_name,team,position,weighted_goals,weighted_clean_sheets
4,2,2,90,0,0,1,0,0,0,0,0,0,0,0,-2,0.0,6.1,15.0,2.0,81,0,2,2024-25,48.0,0,4,Kai,Havertz,1,Forward,0,0
4,3,8,90,1,0,0,0,1,0,0,0,0,0,2,34,47.0,24.8,30.0,10.2,81,1,5,2024-25,-2.0,0,4,Kai,Havertz,1,Forward,4,0
4,4,2,90,0,0,1,0,0,0,0,0,0,0,0,9,19.2,5.4,36.0,6.1,81,0,18,2024-25,34.0,0,4,Kai,Havertz,1,Forward,0,0
4,5,2,90,0,0,0,0,2,0,0,0,0,0,0,8,15.0,0.0,17.0,3.2,81,0,13,2024-25,9.0,0,4,Kai,Havertz,1,Forward,0,0
4,6,6,90,1,0,0,0,2,0,0,0,0,0,0,25,35.6,8.5,100.0,14.4,82,1,11,2024-25,8.0,0,4,Kai,Havertz,1,Forward,4,0
4,7,8,90,1,0,0,0,1,0,0,0,0,0,2,34,37.6,14.9,82.0,13.5,82,1,17,2024-25,25.0,0,4,Kai,Havertz,1,Forward,4,0
4,8,2,90,0,0,0,0,2,0,0,0,0,0,0,4,3.6,3.3,10.0,1.7,83,0,3,2024-25,34.0,0,4,Kai,Havertz,1,Forward,0,0
4,9,2,90,0,0,0,0,2,0,0,0,0,0,0,3,4.4,25.3,17.0,4.7,82,1,12,2024-25,4.0,0,4,Kai,Havertz,1,Forward,0,0
4,10,1,90,0,0,0,0,1,0,0,0,1,0,0,4,5.6,11.8,4.0,2.1,81,0,15,2024-25,3.0,0,4,Kai,Havertz,1,Forward,0,0
4,11,1,90,0,0,0,0,1,0,0,0,1,0,0,2,12.0,13.2,2.0,2.7,80,0,6,2024-25,4.0,0,4,Kai,Havertz,1,Forward,0,0
4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,80,1,16,2024-25,2.0,0,4,Kai,Havertz,1,Forward,0,0
4,13,6,90,1,0,0,0,2,0,0,0,0,0,0,28,31.4,4.7,24.0,6.0,79,0,19,2024-25,0.0,0,4,Kai,Havertz,1,Forward,4,0
4,14,2,90,0,0,1,0,0,0,0,0,0,0,0,2,4.8,3.1,35.0,4.3,79,1,14,2024-25,28.0,0,4,Kai,Havertz,1,Forward,0,0
4,15,5,73,0,1,0,0,1,0,0,0,0,0,0,9,9.8,16.8,19.0,4.6,79,0,9,2024-25,2.0,0,4,Kai,Havertz,1,Forward,0,0
5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1,20,2024-25,0.0,1,5,Karl,Hein,1,Goalkeeper,0,0
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,2,2024-25,0.0,0,5,Karl,Hein,1,Goalkeeper,0,0
5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1,5,2024-25,0.0,0,5,Karl,Hein,1,Goalkeeper,0,0
5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,18,2024-25,0.0,0,5,Karl,Hein,1,Goalkeeper,0,0
5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,13,2024-25,0.0,0,5,Karl,Hein,1,Goalkeeper,0,0
5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1,11,2024-25,0.0,0,5,Karl,Hein,1,Goalkeeper,0,0
5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1,17,2024-25,0.0,0,5,Karl,Hein,1,Goalkeeper,0,0
5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,3,2024-25,0.0,0,5,Karl,Hein,1,Goalkeeper,0,0
5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1,12,2024-25,0.0,0,5,Karl,Hein,1,Goalkeeper,0,0
5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,15,2024-25,0.0,0,5,Karl,Hein,1,Goalkeeper,0,0
5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,6,2024-25,0.0,0,5,Karl,Hein,1,Goalkeeper,0,0
5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1,16,2024-25,0.0,0,5,Karl,Hein,1,Goalkeeper,0,0
5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,19,2024-25,0.0,0,5,Karl,Hein,1,Goalkeeper,0,0
5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1,14,2024-25,0.0,0,5,Karl,Hein,1,Goalkeeper,0,0
5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,9,2024-25,0.0,0,5,Karl,Hein,1,Goalkeeper,0,0
6,1,1,21,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.8,8.0,0.8,55,1,20,2024-25,0.0,1,6,Jurriën,Timber,1,Defender,0,0
6,2,6,78,0,0,1,0,0,0,0,0,0,0,0,24,3.4,4.7,2.0,1.0,55,0,2,2024-25,2.0,0,6,Jurriën,Timber,1,Defender,0,4
6,3,1,79,0,0,0,0,1,0,0,0,1,0,0,3,12.8,10.6,4.0,2.7,55,1,5,2024-25,24.0,0,6,Jurriën,Timber,1,Defender,0,0
6,4,5,90,0,0,1,0,0,0,0,0,1,0,0,20,13.4,1.1,7.0,2.2,55,0,18,2024-25,3.0,0,6,Jurriën,Timber,1,Defender,0,4
6,5,2,90,0,0,0,0,1,0,0,0,0,0,0,3,12.0,0.0,0.0,1.2,55,0,13,2024-25,20.0,0,6,Jurriën,Timber,1,Defender,0,0
6,6,4,90,0,1,0,0,2,0,0,0,0,0,0,25,45.6,82.8,11.0,13.9,55,1,11,2024-25,3.0,0,6,Jurriën,Timber,1,Defender,0,0
6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,1,17,2024-25,25.0,0,6,Jurriën,Timber,1,Defender,0,0
6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,3,2024-25,0.0,0,6,Jurriën,Timber,1,Defender,0,0
6,9,2,75,0,0,0,0,1,0,0,0,0,0,0,4,14.8,11.6,2.0,2.8,55,1,12,2024-25,0.0,0,6,Jurriën,Timber,1,Defender,0,0
6,10,1,70,0,0,0,0,1,0,0,0,1,0,0,5,3.4,14.0,7.0,2.4,55,0,15,2024-25,4.0,0,6,Jurriën,Timber,1,Defender,0,0
6,11,2,90,0,0,0,0,1,0,0,0,0,0,0,3,12.0,1.5,1.0,1.5,55,0,6,2024-25,5.0,0,6,Jurriën,Timber,1,Defender,0,0
6,12,6,87,0,0,1,0,0,0,0,0,0,0,0,25,4.4,22.8,10.0,3.7,55,1,16,2024-25,3.0,0,6,Jurriën,Timber,1,Defender,0,4
6,13,1,90,0,0,0,0,2,0,0,0,0,0,0,5,10.6,1.8,44.0,5.6,55,0,19,2024-25,25.0,0,6,Jurriën,Timber,1,Defender,0,0
6,14,14,90,1,0,1,0,0,0,0,0,0,0,2,39,36.4,2.9,39.0,7.8,55,1,14,2024-25,5.0,0,6,Jurriën,Timber,1,Defender,6,4
6,15,2,90,0,0,0,0,1,0,0,0,0,0,0,9,9.2,14.2,4.0,2.7,56,0,9,2024-25,39.0,0,6,Jurriën,Timber,1,Defender,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,1,20,2024-25,0.0,1,7,Jorge Luiz,Frello Filho,1,Midfielder,0,0
7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,2,2024-25,0.0,0,7,Jorge Luiz,Frello Filho,1,Midfielder,0,0
7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,1,5,2024-25,0.0,0,7,Jorge Luiz,Frello Filho,1,Midfielder,0,0
7,4,2,90,0,0,1,0,0,0,0,0,1,0,0,0,0.4,1.8,0.0,0.2,49,0,18,2024-25,0.0,0,7,Jorge Luiz,Frello Filho,1,Midfielder,0,1
7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0,13,2024-25,0.0,0,7,Jorge Luiz,Frello Filho,1,Midfielder,0,0
7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,1,11,2024-25,0.0,0,7,Jorge Luiz,Frello Filho,1,Midfielder,0,0
7,7,2,60,0,0,0,0,1,0,0,0,0,0,0,17,4.0,19.5,1.0,2.5,49,1,17,2024-25,0.0,0,7,Jorge Luiz,Frello Filho,1,Midfielder,0,0
7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,0,3,2024-25,17.0,0,7,Jorge Luiz,Frello Filho,1,Midfielder,0,0
7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,1,12,2024-25,0.0,0,7,Jorge Luiz,Frello Filho,1,Midfielder,0,0
7,10,0,4,0,0,0,0,0,0,0,0,1,0,0,-1,0.0,0.3,0.0,0.0,48,0,15,2024-25,0.0,0,7,Jorge Luiz,Frello Filho,1,Midfielder,0,0
7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,0,6,2024-25,-1.0,0,7,Jorge Luiz,Frello Filho,1,Midfielder,0,0
7,12,0,45,0,0,0,0,0,0,0,0,1,0,0,3,0.0,13.4,0.0,1.3,48,1,16,2024-25,0.0,0,7,Jorge Luiz,Frello Filho,1,Midfielder,0,0
7,13,2,90,0,0,0,0,2,0,0,0,0,0,0,15,12.2,3.6,2.0,1.8,47,0,19,2024-25,3.0,0,7,Jorge Luiz,Frello Filho,1,Midfielder,0,0
7,14,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,47,1,14,2024-25,15.0,0,7,Jorge Luiz,Frello Filho,1,Midfielder,0,0
7,15,2,73,0,0,0,0,1,0,0,0,0,0,0,18,8.6,6.8,0.0,1.5,47,0,9,2024-25,3.0,0,7,Jorge Luiz,Frello Filho,1,Midfielder,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,1,20,2024-25,0.0,1,8,Jakub,Kiwior,1,Defender,0,0
8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,2,2024-25,0.0,0,8,Jakub,Kiwior,1,Defender,0,0
8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,1,5,2024-25,0.0,0,8,Jakub,Kiwior,1,Defender,0,0
8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0,18,2024-25,0.0,0,8,Jakub,Kiwior,1,Defender,0,0
8,5,1,16,0,0,0,0,1,0,0,0,0,0,0,-1,5.2,0.0,0.0,0.5,49,0,13,2024-25,0.0,0,8,Jakub,Kiwior,1,Defender,0,0
8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,1,11,2024-25,-1.0,0,8,Jakub,Kiwior,1,Defender,0,0
8,7,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2.4,0.3,0.0,0.3,48,1,17,2024-25,0.0,0,8,Jakub,Kiwior,1,Defender,0,0
8,8,0,43,0,0,0,0,2,0,0,0,0,0,0,-4,3.0,0.2,0.0,0.3,48,0,3,2024-25,3.0,0,8,Jakub,Kiwior,1,Defender,0,0
8,9,1,36,0,0,0,0,1,0,0,0,0,0,0,-1,5.6,0.5,0.0,0.6,48,1,12,2024-25,-4.0,0,8,Jakub,Kiwior,1,Defender,0,0
8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,0,15,2024-25,-1.0,0,8,Jakub,Kiwior,1,Defender,0,0
8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,0,6,2024-25,0.0,0,8,Jakub,Kiwior,1,Defender,0,0
8,12,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,48,1,16,2024-25,0.0,0,8,Jakub,Kiwior,1,Defender,0,0
8,13,1,45,0,0,0,0,0,0,0,0,0,0,0,3,10.0,0.0,0.0,1.0,48,0,19,2024-25,2.0,0,8,Jakub,Kiwior,1,Defender,0,0
8,14,6,90,0,0,1,0,0,0,0,0,0,0,0,29,11.6,10.5,0.0,2.2,48,1,14,2024-25,3.0,0,8,Jakub,Kiwior,1,Defender,0,4
8,15,2,90,0,0,0,0,1,0,0,0,0,0,0,8,11.4,2.1,0.0,1.4,48,0,9,2024-25,29.0,0,8,Jakub,Kiwior,1,Defender,0,0
9,1,3,90,0,0,1,0,0,0,0,0,0,0,0,16,13.6,36.7,25.0,7.5,70,1,20,2024-25,0.0,1,9,Gabriel,Martinelli Silva,1,Midfielder,0,1
9,2,3,64,0,0,1,0,0,0,0,0,0,0,0,9,6.4,26.3,10.0,4.3,70,0,2,2024-25,16.0,0,9,Gabriel,Martinelli Silva,1,Midfielder,0,1
9,3,1,16,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.5,0.0,0.0,70,1,5,2024-25,9.0,0,9,Gabriel,Martinelli Silva,1,Midfielder,0,0
9,4,3,79,0,0,1,0,0,0,0,0,0,0,0,18,22.8,25.6,31.0,7.9,69,0,18,2024-25,2.0,0,9,Gabriel,Martinelli Silva,1,Midfielder,0,1
9,5,5,86,0,1,0,0,1,0,0,0,0,0,0,18,25.2,25.0,4.0,5.4,69,0,13,2024-25,18.0,0,9,Gabriel,Martinelli Silva,1,Midfielder,0,0
9,6,13,73,1,1,0,0,2,0,0,0,0,0,3,39,52.0,28.2,60.0,14.0,69,1,11,2024-25,18.0,0,9,Gabriel,Martinelli Silva,1,Midfielder,5,0
9,7,6,30,1,0,0,0,0,0,0,0,0,0,0,27,35.8,4.3,37.0,7.7,70,1,17,2024-25,39.0,0,9,Gabriel,Martinelli Silva,1,Midfielder,5,0
9,8,1,26,0,0,0,0,2,0,0,0,0,0,0,-5,2.0,2.7,21.0,2.6,70,0,3,2024-25,27.0,0,9,Gabriel,Martinelli Silva,1,Midfielder,0,0
9,9,2,84,0,0,0,0,2,0,0,0,0,0,0,9,6.8,16.8,15.0,3.9,70,1,12,2024-25,-5.0,0,9,Gabriel,Martinelli Silva,1,Midfielder,0,0
9,10,2,60,0,0,0,0,1,0,0,0,0,0,0,2,3.6,2.3,10.0,1.6,70,0,15,2024-25,9.0,0,9,Gabriel,Martinelli Silva,1,Midfielder,0,0
9,11,8,70,1,0,0,0,1,0,0,0,0,0,1,25,37.2,1.4,52.0,9.1,69,0,6,2024-25,2.0,0,9,Gabriel,Martinelli Silva,1,Midfielder,5,0
9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,1,16,2024-25,25.0,0,9,Gabriel,Martinelli Silva,1,Midfielder,0,0
9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,0,19,2024-25,0.0,0,9,Gabriel,Martinelli Silva,1,Midfielder,0,0
9,14,3,70,0,0,1,0,0,0,0,0,0,0,0,1,1.2,1.6,27.0,3.0,68,1,14,2024-25,0.0,0,9,Gabriel,Martinelli Silva,1,Midfielder,0,1
9,15,0,30,0,0,0,0,0,0,0,0,1,0,0,-4,0.4,1.3,8.0,1.0,68,0,9,2024-25,1.0,0,9,Gabriel,Martinelli Silva,1,Midfielder,0,0
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,1,20,2024-25,0.0,1,10,Reiss,Nelson,9,Midfielder,0,0
10,2,1,2,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,50,0,2,2024-25,0.0,0,10,Reiss,Nelson,9,Midfielder,0,0
10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,10,2024-25,3.0,0,10,Reiss,Nelson,9,Midfielder,0,0
10,4,0,24,0,0,0,0,1,0,0,0,1,0,0,2,7.6,1.7,28.0,3.7,50,1,19,2024-25,0.0,0,10,Reiss,Nelson,9,Midfielder,0,0
10,5,7,16,1,0,0,0,0,0,0,0,0,0,1,27,38.0,12.0,21.0,7.1,50,1,15,2024-25,2.0,0,10,Reiss,Nelson,9,Midfielder,5,0
